Unnamed: 0,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier,product1,product2
412,412,1.28034947718,8.33889249262,18.7942533792,0.0005547641438944444,-25058.278666299997,BimodalDFE,0.42706786572744965,0.00018767480194884883
413,413,0.6855264978425001,779.5029105619999,0.02956346585315,495.58809294444444,-7494.95373311,BimodalDFE,21.374796013424135,0.26372342993383463
414,414,1.37755198488,5.39979163193,3.2066540404949997,1.9152271544000001,-27522.715268700005,BimodalDFE,0.2975397472201434,0.11054647607620502
415,415,0.7350678987149999,2000.0,11.9492803075,598.2774645455556,-6458.68788245,BimodalDFE,58.805431897199995,128.68173225927427
416,416,1.3563766736049998,5.580170058919999,2.955294468405,1.9921949447999998,-27450.329191400004,BimodalDFE,0.302752500106725,0.1059754086063332
417,417,1.7629806444974998,3.22502311666,7.7778096017,17.811070653666665,-15590.372850999998,BimodalDFE,0.2274261333091433,2.493560094239622
418,418,1.34172220379,5.604669491909998,2.75415869973,2.253068739011111,-27427.6445725,BimodalDFE,0.3007963800880026,0.11169555963546873
419,419,1.6175370520075,19.585693867599996,1.8314887874649997,101.47169445722224,-12065.1185849,BimodalDFE,1.2672234208047628,3.345196871582584
420,420,1.2408168493174998,6.432317809580001,4.67121409496,201.2650368711111,-26876.807064700002,BimodalDFE,0.31925313273167594,16.92273738698961
421,421,1.347873859205,5.6615171454799995,0.054439799623999995,116.09423613999999,-27489.4398796,BimodalDFE,0.30524043855333605,0.11376264515333288
422,422,5.799622886,9.93450894405,34.41255506905,24.62198182766667,-4110.56125197,BimodalDFE,2.304656217323363,15.251495499967096
423,423,1.3680091524775,5.47322169268,2.815056185065,2.4145245406,-27562.883857300003,BimodalDFE,0.2994966947649854,0.12234640035613063
