,rep,NeSa,pa,AIC,identifier
729,729,512.554437474,0.000594074311106,-27378.1846494,Nes200_dDFE.Exponential
730,730,522.470682893,0.000579140959936,-27391.5511969,Nes200_dDFE.Exponential
731,731,518.39188191,0.000585499358957,-27438.9501794,Nes200_dDFE.Exponential
732,732,518.203917713,0.000585822592801,-27358.379229,Nes200_dDFE.Exponential
733,733,514.349767589,0.000592510905577,-27352.3501516,Nes200_dDFE.Exponential
734,734,515.201673632,0.000589836886096,-27467.2944629,Nes200_dDFE.Exponential
735,735,519.14890803,0.000583665495465,-27323.9489165,Nes200_dDFE.Exponential
736,736,520.554102919,0.000581464097712,-27406.5201577,Nes200_dDFE.Exponential
737,737,516.383499375,0.000588710554094,-27446.0557073,Nes200_dDFE.Exponential
738,738,524.170737204,0.000574645125998,-27381.2315455,Nes200_dDFE.Exponential
739,739,516.288790523,0.000590683427104,-27445.3607047,Nes200_dDFE.Exponential
740,740,513.829937034,0.000590149490751,-27366.1646675,Nes200_dDFE.Exponential
741,741,520.13912707,0.00058290391128,-27445.4525287,Nes200_dDFE.Exponential
742,742,510.181907222,0.00059939204001,-27328.7206146,Nes200_dDFE.Exponential
743,743,517.606545847,0.000589283642702,-27377.4395305,Nes200_dDFE.Exponential
744,744,516.597124883,0.000592204778364,-27389.2102326,Nes200_dDFE.Exponential
745,745,517.939986171,0.000585149243888,-27398.9042144,Nes200_dDFE.Exponential
746,746,525.960628833,0.000572712554543,-27451.9640864,Nes200_dDFE.Exponential
747,747,518.442191608,0.000585447718544,-27407.8475993,Nes200_dDFE.Exponential
748,748,518.991768971,0.000584685635084,-27422.992613,Nes200_dDFE.Exponential
749,749,517.527891489,0.000588843269704,-27461.5180765,Nes200_dDFE.Exponential
750,750,516.189888483,0.000588683622752,-27393.6249842,Nes200_dDFE.Exponential
751,751,514.525216428,0.000590828107425,-27460.6607522,Nes200_dDFE.Exponential
752,752,510.643418074,0.000599777477918,-27461.306995,Nes200_dDFE.Exponential
753,753,518.926761114,0.000585067178116,-27413.8648493,Nes200_dDFE.Exponential
754,754,516.212868087,0.000591240714874,-27471.8158806,Nes200_dDFE.Exponential
755,755,522.193799578,0.000577830210178,-27347.0904196,Nes200_dDFE.Exponential
756,756,518.069454056,0.000587424848024,-27359.3716212,Nes200_dDFE.Exponential
757,757,514.474930704,0.000593126919822,-27347.0082191,Nes200_dDFE.Exponential
758,758,517.814834104,0.000586875116737,-27368.7154428,Nes200_dDFE.Exponential
759,759,523.489311354,0.000576363153277,-27451.9693356,Nes200_dDFE.Exponential
